"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name","user_mentions/11/id_str","user_mentions/11/name","user_mentions/11/screen_name","user_mentions/12/id_str","user_mentions/12/name","user_mentions/12/screen_name","user_mentions/13/id_str","user_mentions/13/name","user_mentions/13/screen_name","user_mentions/14/id_str","user_mentions/14/name","user_mentions/14/screen_name"
"1508943310483767302","2022-03-30T21:18:27.000Z","0","@FairSnark @US_taxpayer @JuliaDavisNews This is unproven nonsense

Hunter biden on Burisma board in Ukraine then selling them bioweapons

THATS a scandal",,,,,,,,,,,,,"1509278906645291035","0","0","https://twitter.com/FisherBurton/status/1509278906645291035",,,,"25199867","FairWeatherSnark","FairSnark","242840797","US Taxpayer","US_taxpayer","105327432","Julia Davis","JuliaDavisNews",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278905085177857","2022-03-30T21:18:26.000Z","0","Noch letzten Sommer zeichneten die Credit Suisse und UBS USD 1.5 Mia. in Unternehmensanleihen für Gazprom mit. Diese Banken sind an der Klimakrise und dem Krieg in der Ukraine mitschuldig. #EndFossilFinance #EndFossilWars https://t.co/apTBdUcSVB","EndFossilFinance","EndFossilWars",,,,,,,,,,,"1509278905085177857","1","0","https://twitter.com/klimastreik/status/1509278905085177857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278906544709638","2022-03-30T21:18:27.000Z","0","Gainesville High School staff and faculty showing their support for the people and students of the Ukraine. @GCSS_GHS @GCSSK12 #GoBigRed #StandUpForUkraine https://t.co/nzpwhZ8ti9","GoBigRed","StandUpForUkraine",,,,,,,,,,,"1509278906544709638","0","0","https://twitter.com/GHS_GAPrincipal/status/1509278906544709638",,,,"3589981756","Gainesville HS","GCSS_GHS","3300504406","Gainesville City School System","GCSSK12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278878254211081","2022-03-30T21:18:20.000Z","0","This is a subject very dear to my heart. I don't care about how many followers I have, or how many likes or retweets, it makes no difference to me. 

But, THIS is SO important that I'd greatly appreciate RT's on the thread below. 

Thank you. 

#ukraine
#refugees
#trafficking","ukraine","refugees","trafficking",,,,,,,,,,"1509278878254211081","0","0","https://twitter.com/Florenc00526929/status/1509278878254211081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278876077379585","2022-03-30T21:18:19.000Z","0","Russian foreign minister in China on first visit since Ukraine war | World News https://t.co/2yWczdefkX",,,,,,,,,,,,,"1509278876077379585","0","0","https://twitter.com/news473/status/1509278876077379585","news47.us/russian-foreig…","https://news47.us/russian-foreign-minister-in-china-on-first-visit-since-ukraine-war-world-news/","https://t.co/2yWczdefkX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509193729718259712","2022-03-30T21:18:20.000Z","0","@li_xiaosi Russia has no right to invade Ukraine. The pain and suffering is being caused only by Putin. Nato exists because it cannot trust Russia. It's a shame,  but there it is.  Putin has proved this.",,,,,,,,,,,,,"1509278879013289989","0","0","https://twitter.com/ceeceeclaudia/status/1509278879013289989",,,,"1169509456700465153","Li Xiaosi","li_xiaosi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509085902919843847","2022-03-30T21:18:18.000Z","0","@slyman0412 @SavvyRinu @slyman0412 same Nigerian Flag on your profile is what you're rejecting 4rm happening to you, I'm sure you're not a Nigerian to begin with for you to be rejecting and switching to Ukraine!People who have Empty Skull always tweet without thinking cos There's no processor upstairs",,,,,,,,,,,,,"1509278872407261188","0","0","https://twitter.com/4GOODGEOFF/status/1509278872407261188",,,,"732314786","Comrade Ojikutu Sulaimon🇳🇬","slyman0412","991043283534139392","Rinu Oduala 🔥🔫","SavvyRinu","732314786","Comrade Ojikutu Sulaimon🇳🇬","slyman0412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278879592165377","2022-03-30T21:18:20.000Z","0","Putin misled by advisers on Ukraine, US intel determines.

WASHINGTON (AP) — U.S. intelligence officials have determined that Russian President Vladimir Putin is being misinformed by his advisers about Russian forces’ performance in Ukraine, according to a U.S. official. https://t.co/IonSvZWqsY",,,,,,,,,,,,,"1509278879592165377","0","0","https://twitter.com/NiceHussle/status/1509278879592165377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278887716560906","2022-03-30T21:18:22.000Z","0","BREAKING: Demoralised Russian soldiers in Ukraine have accidentally shot down their own aircraft, sabotaged their own kit and refused to carry out orders, Sir Jeremy Fleming, director of the UK spy agency @GCHQ, will reveal in a speech in Australia on Th… https://t.co/CtQ3yixEQW",,,,,,,,,,,,,"1509278887716560906","0","0","https://twitter.com/ijaydenx/status/1509278887716560906","twitter.com/nbahhanbahob/s…","https://twitter.com/nbahhanbahob/status/1509278002588356609/video/1","https://t.co/CtQ3yixEQW","4785764884","GCHQ","GCHQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509191798068899842","2022-03-30T21:18:22.000Z","0","@Cernovich The corruption and laundering were well-established pipelines. And Putin is likely considered a WEF/Davos apostate now.

https://t.co/KRxkVPuCTI

So does the Ukraine thing sabotage the Great Reset or accelerate it?",,,,,,,,,,,,,"1509278888999936006","0","0","https://twitter.com/LuckyNumbr_13/status/1509278888999936006","youtu.be/Vq6YaQNG05c","https://youtu.be/Vq6YaQNG05c","https://t.co/KRxkVPuCTI","358545917","Cernovich","Cernovich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509271147979943942","2022-03-30T21:18:22.000Z","0","@niktwick @revishvilig ukraine getting the most advanced weapons  available might have something to do with ukraine successes",,,,,,,,,,,,,"1509278888098250752","0","0","https://twitter.com/bestofbritish2/status/1509278888098250752",,,,"19759808","Nikolaus von Twickel 🇪🇺","niktwick","2674405074","Giorgi Revishvili","revishvilig",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278887666229249","2022-03-30T21:18:22.000Z","0","World News | White House Adds $500 Million in Ukraine Aid https://t.co/qh0oHhlszD",,,,,,,,,,,,,"1509278887666229249","0","0","https://twitter.com/DonELichterman/status/1509278887666229249","blog.donlichterman.com/2022/03/30/wor…","https://blog.donlichterman.com/2022/03/30/world-news-white-house-adds-500-million-in-ukraine-aid/","https://t.co/qh0oHhlszD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1508960638986555400","2022-03-30T21:18:21.000Z","0","@mousejcm @NoLieWithBTC The groundwork was laid when a GOP plank supporting Ukraine was removed from their 2016 platform. It was the ONLY change by their candidate, Trump.",,,,,,,,,,,,,"1509278884398784512","0","0","https://twitter.com/DarwinsDog/status/1509278884398784512",,,,"2732621650","Julie Morgan","mousejcm","1268223690480615424","No Lie with Brian Tyler Cohen","NoLieWithBTC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509268550917230608","2022-03-30T20:37:18.000Z","7","I'm repeating what I said at start of #Ukraine #refugee crisis. Cars arriving at border from other countries should NOT be encouraged to take refugee MINORS ANYWHERE, EVER, unless they're fully documented by #UNHCR or similar FIRST.  #Trafficking is alive &amp; well in ALL war zones.","Ukraine","refugee","UNHCR","Trafficking",,,,,,,,,"1509268550917230608","1","1","https://twitter.com/Florenc00526929/status/1509268550917230608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509061502518677506","2022-03-30T21:18:21.000Z","0","@bayoko_youssouf Donc t'as 5 places pour France Allemagne Espagne Belgique Angleterre ce qui te laisse 7 places pour le reste. Ensuite 7 places qui doivent être distribuées entre l'Italie Portugal Croatie Pays-Bas Suisse Danemark Pologne Turquie Serbie Suède Ukraine Russie Galles Tcheque Ecosse",,,,,,,,,,,,,"1509278881802600449","0","0","https://twitter.com/Rifton25/status/1509278881802600449",,,,"1134381299643428866","Youssouf Bayoko 🇲🇱🇦🇷","bayoko_youssouf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509251179347267585","2022-03-30T21:18:17.000Z","0","@ritholtz It was good until the end when she said that he isn’t doing anything to help with the war. 

He’s donating proceeds to Ukraine. He’s actively risking his life (poisoned) during peace talks. 
He has called multiple times to end the war.",,,,,,,,,,,,,"1509278868561174538","0","0","https://twitter.com/felipecepero/status/1509278868561174538",,,,"49753604","Barry Ritholtz","ritholtz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278888098205706","2022-03-30T21:18:22.000Z","0","BREAKING: Demoralised Russian soldiers in Ukraine have accidentally shot down their own aircraft, sabotaged their own kit and refused to carry out orders, Sir Jeremy Fleming, director of the UK spy agency @GCHQ, will reveal in a speech in Australia on Th… https://t.co/L1ULj4ZuAV",,,,,,,,,,,,,"1509278888098205706","0","0","https://twitter.com/seditionusa/status/1509278888098205706","twitter.com/nbahhanbahob/s…","https://twitter.com/nbahhanbahob/status/1509278002588356609/video/1","https://t.co/L1ULj4ZuAV","4785764884","GCHQ","GCHQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509034785544548353","2022-03-30T21:18:19.000Z","0","@Taus777 @mfa_russia @MFA_China @Chinamission2un @Rusembchina @XHNews @RussiaUN @Dpol_un @RusEmbUSA @RussianEmbassy @channelone_rus @kommersant Exactly. With guaranteed territorial integrity of the Ukraine as per the Budapest memorandum. Which was violated by Russia already in 2014. See, another resaon to read history books. Another finer point you missed.",,,,,,,,,,,,,"1509278873690779657","0","0","https://twitter.com/ThomMohr/status/1509278873690779657",,,,"707530996665683970","Taus","Taus777","255471924","MFA Russia 🇷🇺","mfa_russia","1183694592433983489","Spokesperson发言人办公室","MFA_China","3210919822","Chinese Mission to UN","Chinamission2un","4104072592","Посольство в Китае / Russian Embassy in China","Rusembchina","487118986","China Xinhua News","XHNews","347443535","Russian Mission UN","RussiaUN","923231030160400384","Dmitry Polyanskiy","Dpol_un","1267887043","Russian Embassy in USA 🇷🇺","RusEmbUSA","114718372","Russian Embassy, UK","RussianEmbassy","99918629","Первый канал","channelone_rus","874091436","Коммерсантъ","kommersant",,,,,,,,,
"1509278876396052487","2022-03-30T21:18:19.000Z","0","@NATO  send a drone to #thekrenlin  and  end this corrupt dictators war on #ukraine  you are nothing but cowards.","thekrenlin","ukraine",,,,,,,,,,,"1509278876396052487","0","0","https://twitter.com/GARYLAW1/status/1509278876396052487",,,,"83795099","NATO","NATO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509264188912373764","2022-03-30T21:18:18.000Z","0","@lesiavasylenko Bonsoir et bienvenue en France Madame Lesia Vasylenko,Portez vous bien ! Gloire à l'Ukraine💙💛Gloire aux Héros🇺🇦🇺🇦🇺🇦",,,,,,,,,,,,,"1509278871153258498","0","0","https://twitter.com/JamesWe60982163/status/1509278871153258498",,,,"1219232377605644289","Lesia Vasylenko","lesiavasylenko",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278877671202826","2022-03-30T21:18:20.000Z","0","@Ukraine @ng_ukraine @DI_Ukraine @ukraine I am supporting Ukraine😂🤣😂😂🤣😂😂🤣😂 https://t.co/uSdANEuQHd",,,,,,,,,,,,,"1509278877671202826","0","0","https://twitter.com/elvis51106677/status/1509278877671202826",,,,"732521058507620356","Ukraine / Україна","Ukraine","905645454","НГУ","ng_ukraine","1405859554655604740","Defence intelligence of Ukraine","DI_Ukraine","732521058507620356","Ukraine / Україна","Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278880460328965","2022-03-30T21:18:20.000Z","0","Please remember: russians won't need quality toys to ""rebuild the future"" until they fully restore #Ukraine, a country they've deliberately destroyed with shelling and missiles.
@LEGO_Group #BoycottRussia #CancelRussia  #StopRussianAggression #stopwarinukraine #standwithukraine https://t.co/O3klbt7tSd","Ukraine","BoycottRussia","CancelRussia","StopRussianAggression","stopwarinukraine","standwithukraine",,,,,,,"1509278880460328965","0","0","https://twitter.com/curlyfoxy/status/1509278880460328965",,,,"295325513","LEGO","LEGO_Group",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509273449700671491","2022-03-30T21:18:19.000Z","0","@seanhannity I believe biden SWAYED Putin to INVADE Ukraine so he could destroy evidence of hunters dirty dealings in Ukraine.  A thief will go to great lengths to CYA especially if the crimes involve his whole family. Free room and board...at GITMO UNTIL DEATH DO THEY PART!DOJ...DO YOUR JOB!",,,,,,,,,,,,,"1509278874009493504","0","0","https://twitter.com/CathyAnnNichol3/status/1509278874009493504",,,,"41634520","Sean Hannity","seanhannity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278865713029122","2022-03-30T21:18:17.000Z","0","Noam Chomsky: Russia’s War Against Ukraine Has Accelerated the Doomsday Clock https://t.co/zxINWrYsVN via @truthout",,,,,,,,,,,,,"1509278865713029122","0","0","https://twitter.com/360CNN/status/1509278865713029122","truthout.org/articles/noam-…","https://truthout.org/articles/noam-chomsky-russias-war-against-ukraine-has-accelerated-the-doomsday-clock/?utm_campaign=Truthout+Share+Buttons","https://t.co/zxINWrYsVN","19605981","Truthout","truthout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278852463624192","2022-03-30T21:18:14.000Z","1","A Russian T-72B3 tank was seen sizzling earlier today in Sloboda, #Chernihiv

#UkraineWar2022 #IStandWithUkraine️ #combatfootage #Russia #Ukraine https://t.co/CXTsck5JUQ","Chernihiv","UkraineWar2022","IStandWithUkraine️","combatfootage","Russia","Ukraine",,,,,,,"1509278852463624192","0","1","https://twitter.com/UkraineWarPosts/status/1509278852463624192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509156125236776968","2022-03-30T21:18:15.000Z","0","@dimamonov77 @jarvisbruder @Car_Calab @KristiRJensen @nasirraisani @KevinRothrock @McDonalds As for NATO's ""betrayal""? NATO is currnetly ensuring that Ukraine has an unlimited river of funding, weapons, supplies, equipment, volunteers etc. to ensure that it will become the mass grave of the Russian Army. 15,000 dead already, little vatnik. And more with each hour.",,,,,,,,,,,,,"1509278859719589891","0","0","https://twitter.com/MarketIsOpen/status/1509278859719589891",,,,"1207689360226820097","Z-Dmitrii 🔋🚗🔋📈🔅","dimamonov77","1435274231303098375","Jarvisbruder","jarvisbruder","916357988352438272","CarCal-","Car_Calab","1125873725222662144","Kristi R Jensen","KristiRJensen","603320005","Nasir Ali 🇷🇺","nasirraisani","117856715","Kevin Rothrock","KevinRothrock","71026122","McDonald's","McDonalds",,,,,,,,,,,,,,,,,,,,,,,,
"1509261454150713349","2022-03-30T21:18:13.000Z","0","@thehill What loyal American votes for a #GQP party that tries to overturn a legitimate presidential election? Or tries to storm our nation's Capitol and cause the death and injury of Capitol police? Or votes to withhold military aid from Ukraine? @GOP","GQP",,,,,,,,,,,,"1509278850760462342","0","0","https://twitter.com/tonyedl/status/1509278850760462342",,,,"1917731","The Hill","thehill","11134252","GOP","GOP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509148705592643594","2022-03-30T21:18:16.000Z","0","@danielsgoldman The fact that you call Ukraine a Democratic country.  Just shows your ignorance.   STFU",,,,,,,,,,,,,"1509278863695699977","0","0","https://twitter.com/kingBubba54/status/1509278863695699977",,,,"435232010","Daniel Goldman","danielsgoldman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278858641436678","2022-03-30T21:18:15.000Z","0","Russia-Ukraine live news: Putin being misled by advisers, US says - https://t.co/p4oQe5vbrz https://t.co/ju9KSyH39W",,,,,,,,,,,,,"1509278858641436678","0","0","https://twitter.com/lebnewsnetwork/status/1509278858641436678","lebanonews.net/En/2022/03/30/…","https://lebanonews.net/En/2022/03/30/russia-ukraine-live-news-putin-being-misled-by-advisers-us-says/","https://t.co/p4oQe5vbrz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509278845144285189","2022-03-30T21:18:12.000Z","0","Les Russes enlisé en Ukraine, après l'envoi des Tchétchènes et des mercenaires-bouchers du groupe Wagner vont envoyer des milices syriennes ""nettoyer"" les villes🇺🇦.",,,,,,,,,,,,,"1509278845144285189","0","0","https://twitter.com/ChrisCvales/status/1509278845144285189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509264880938930185","2022-03-30T21:18:57.000Z","0","@mfa_russia https://t.co/uiQFEeSTn1",,,,,,,,,,,,,"1509279032726421504","0","0","https://twitter.com/ChrissiSOZ/status/1509279032726421504",,,,"255471924","MFA Russia 🇷🇺","mfa_russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509279034869436422","2022-03-30T21:18:58.000Z","0","@RepBarryMoore  Every day Russia bombards our cities and kills civilians including children.  If freedom, independence and lives of innocent people are of any value to you",,,,,,,,,,,,,"1509279038283603968","1","0","https://twitter.com/CerkasovEvgen/status/1509279038283603968",,,,"1339006078688825344","Rep. Barry Moore","RepBarryMoore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509268605879439360","2022-03-30T21:18:57.000Z","0","@fascinatorfun @jrsamplesbr549 No wonder there is climate change in our world. It is irresponsible for Russia to get away with this as well. Putin started this war and unfortunately he will choose to end it only on his own terms. No-one (as we have noted) can possibly ever reason with a delusional madman.",,,,,,,,,,,,,"1509279033728675844","0","0","https://twitter.com/ame_todd/status/1509279033728675844",,,,"282914879","Fionna O'Leary, 🕯🇪🇺","fascinatorfun","1465714978946752513","Jrsamplesbr549 🇺🇦","jrsamplesbr549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509279019316830211","2022-03-30T21:18:53.000Z","0","Russia is losing so much equipment in Ukraine that weapons monitors can’t keep up https://t.co/1EzHYaryHr",,,,,,,,,,,,,"1509279019316830211","0","0","https://twitter.com/JrmChenu/status/1509279019316830211","independent.co.uk/news/world/eur…","https://www.independent.co.uk/news/world/europe/russia-ukraine-military-equipment-losses-b2046501.html","https://t.co/1EzHYaryHr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509279034403786753","2022-03-30T21:18:57.000Z","0",".. https://t.co/cPilpxSVCy",,,,,,,,,,,,,"1509279034403786753","0","0","https://twitter.com/nanaluvsju/status/1509279034403786753","twitter.com/i/spaces/1mnxe…","https://twitter.com/i/spaces/1mnxedEARZZJX","https://t.co/cPilpxSVCy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509276072596148224","2022-03-30T21:18:56.000Z","0","@mfa_russia @OlafScholz @RusBotschaft @GER_OSCE @GermanyDiplo @germania_online @ABaerbock @RusKonsLeipzig @rusbonn @RusConsulateFra reason why people want to flee russia:

the results of Russian / Chinese influence is this:

Russia
Myanmar
North Korea

Results of USA  and NATO influence is this:

Hong Kong
South Korea
Japan
Taiwan

undisputable results.",,,,,,,,,,,,,"1509279028624048128","0","0","https://twitter.com/maseffex/status/1509279028624048128",,,,"255471924","MFA Russia 🇷🇺","mfa_russia","38150247","Olaf Scholz","OlafScholz","596243227","Botschaft der Russischen Föderation","RusBotschaft","4096198583","Germany in the OSCE","GER_OSCE","453030125","GermanForeignOffice","GermanyDiplo","124404444","ПосольствоГерманииРФ","germania_online","1469264387512979461","Außenministerin Annalena Baerbock","ABaerbock","1011298933","🇷🇺KONSULAT LEIPZIG","RusKonsLeipzig","717844140910895108","Generalkonsulat der Russischen Föderation in Bonn","rusbonn","1375353121346629634","Russisches Generalkonsulat Frankfurt am Main","RusConsulateFra",,,,,,,,,,,,,,,
"1509091354378395655","2022-03-30T21:18:56.000Z","0","@MKholyf @midoahm Yes I know, a team that lost to Russia 3-1 to Saudi 2-1 in 2018 WC and never been to the world cup apart from 1990 and 2018. With players all in local league, so tell me who is Egypt?",,,,,,,,,,,,,"1509279030201229314","0","0","https://twitter.com/Joekhalil06/status/1509279030201229314",,,,"1437866706865688579","Mohamed Kholyf","MKholyf","162385414","Mido","midoahm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509263248717225985","2022-03-30T21:18:54.000Z","0","@mfa_russia @RusembUkraine @MFA_Ukraine @iaeaorg @RusEmbUSA @Dpol_un @RussiaUN https://t.co/7xtb5esBPn",,,,,,,,,,,,,"1509279023096082434","0","0","https://twitter.com/Javi25196717/status/1509279023096082434",,,,"255471924","MFA Russia 🇷🇺","mfa_russia","1256490685","RusEmbassy Ukraine","RusembUkraine","143427448","MFA of Ukraine 🇺🇦","MFA_Ukraine","19386622","IAEA - International Atomic Energy Agency","iaeaorg","1267887043","Russian Embassy in USA 🇷🇺","RusEmbUSA","923231030160400384","Dmitry Polyanskiy","Dpol_un","347443535","Russian Mission UN","RussiaUN",,,,,,,,,,,,,,,,,,,,,,,,
"1509279028750041091","2022-03-30T21:18:56.000Z","0","Horrifying testimony on @R4WorldTonight of Ukrainians being deported to Russia on trains against their will. Straight out of the Nazi Germany playbook.",,,,,,,,,,,,,"1509279028750041091","0","0","https://twitter.com/garypepworth/status/1509279028750041091",,,,"4853260390","BBC's World Tonight","R4WorldTonight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509268915125460992","2022-03-30T21:18:56.000Z","0","@HSkelsen @AchiLuongo Ma che c’entrano il medioriente e l’africa? Noi facciamo le stesse cose.
Anche gli USA influenzano la nostra politica.
L’unica cosa su cui mi sento di concordare è su “attacca la democrazia” (ma solo perchè la Russia son peggio degli USA da sto punto di vista)",,,,,,,,,,,,,"1509279029848907779","0","0","https://twitter.com/Kamishiro_99/status/1509279029848907779",,,,"973702676935528448","Han Skelsen","HSkelsen","2245976542","Achille Luongo","AchiLuongo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509247025338290176","2022-03-30T21:18:57.000Z","0","@metadatawar @olalakl2 Ellkann doesn’t count shit… Berlusconi has political power, still a party leader technically. In short, We have rich people, but we don’t have the same concept as in Russia. The state also doesn’t own everything (e.g Gasprom or Tencent) for other stuff CEO are nominated.",,,,,,,,,,,,,"1509279035314028547","0","0","https://twitter.com/RobboDc/status/1509279035314028547",,,,"47786197","Metadatawar","metadatawar","1382848475956531205","Olala 🇨🇳🇷🇺 🇻🇳","olalakl2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509261232355696646","2022-03-30T21:18:54.000Z","0","@abcnews lol. Does he look paranoid. It's the west that are looking increasingly desperate. They couldn't get the world pleading for the NWO with covid so they are using Russia. They appear childish with rich folks that aren't getting their way.",,,,,,,,,,,,,"1509279023091773445","0","0","https://twitter.com/WTFIsGo47562610/status/1509279023091773445",,,,"2768501","ABC News","abcnews",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509277557383860228","2022-03-30T21:18:53.000Z","0","Russias is Scouting Japans Kurtile Islands n You must Now Call All Allies n They must Land in Kurtile Islands n Set up Camp Before Russia Invades Them.Don’t Wait.",,,,,,,,,,,,,"1509279018067013632","0","0","https://twitter.com/IsaacLittlejoh7/status/1509279018067013632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509276072596148224","2022-03-30T21:18:55.000Z","0","@AlexJon55943699 @mfa_russia @OlafScholz @RusBotschaft @GER_OSCE @GermanyDiplo @germania_online @ABaerbock @RusKonsLeipzig @rusbonn @RusConsulateFra Tick tock.... not for much longer. Bigger sanctions will do the damage necessary and I can't wait to watch 😊",,,,,,,,,,,,,"1509279027265253396","0","0","https://twitter.com/Daisiver29/status/1509279027265253396",,,,"1370908143702601731","Alex Jones","AlexJon55943699","255471924","MFA Russia 🇷🇺","mfa_russia","38150247","Olaf Scholz","OlafScholz","596243227","Botschaft der Russischen Föderation","RusBotschaft","4096198583","Germany in the OSCE","GER_OSCE","453030125","GermanForeignOffice","GermanyDiplo","124404444","ПосольствоГерманииРФ","germania_online","1469264387512979461","Außenministerin Annalena Baerbock","ABaerbock","1011298933","🇷🇺KONSULAT LEIPZIG","RusKonsLeipzig","717844140910895108","Generalkonsulat der Russischen Föderation in Bonn","rusbonn","1375353121346629634","Russisches Generalkonsulat Frankfurt am Main","RusConsulateFra",,,,,,,,,,,,
"1509274348963741707","2022-03-30T21:18:54.000Z","0","@haynesdeborah ""In countries opposed to Russia's war"". That counts for 98% of world countries then. 
It's good for the Russian cyber army then, because I suspect they won't need ""surgical strike capabilities"", with such a large target",,,,,,,,,,,,,"1509279023465181186","0","0","https://twitter.com/FRNMCF6/status/1509279023465181186",,,,"204061525","Deborah Haynes","haynesdeborah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509255153328672769","2022-03-30T21:18:57.000Z","0","@McFaul A basketful of lies. Why bother interviewing Putin’s puppet? Everything these terrorists say is a lie, Russia is now a terrorist, mafia state, run by war criminals. There is no negotiating, no political solution and no diplomacy that does not further their aims. #StopPutinNOW","StopPutinNOW",,,,,,,,,,,,"1509279033011458050","0","0","https://twitter.com/RobinsonShow01/status/1509279033011458050",,,,"454099919","Michael McFaul","McFaul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509279033787359242","2022-03-30T21:18:57.000Z","0","Putin, Scholz in telephone call discuss gas payment issues, Russia-Ukraine talks https://t.co/IlKO36d7y9 via @ThePrintIndia",,,,,,,,,,,,,"1509279033787359242","0","0","https://twitter.com/mikenov/status/1509279033787359242","theprint.in/world/putin-sc…","https://theprint.in/world/putin-scholz-in-telephone-call-discuss-gas-payment-issues-russia-ukraine-talks/895825/","https://t.co/IlKO36d7y9","2930935453","ThePrintIndia","ThePrintIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509279026682208256","2022-03-30T21:18:55.000Z","0","3. Israel tries to reassure U.S. on Russia sanctions https://t.co/zxYsAIRthD #axiosfromtelaviv","axiosfromtelaviv",,,,,,,,,,,,"1509279026682208256","0","0","https://twitter.com/TomMcGr/status/1509279026682208256","axios.com/newsletters/ax…","https://www.axios.com/newsletters/axios-tel-aviv-85027111-bc53-44b8-925f-61d21cbd786c.html?chunk=2&utm_term=twsocialshare#story2","https://t.co/zxYsAIRthD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
